t,memavail_mib,swap_used_mib,pswpin,pswpout,pgmajfault,nvme_read_mib,cpu_pct,cpu_max_core_pct,gpu_util,gpu_w,gpu_c,sm_mhz,throttle
06:36:45,118789,4156,4384257,7101269,13236647,0.0,7.0,100.0,3,5.11,38,422,0x0000000000000000
06:36:46,118705,4156,4384257,7101269,13236647,0.4,6.7,100.0,3,5.11,38,416,0x0000000000000000
06:36:47,118717,4156,4384258,7101269,13236648,0.0,6.0,100.0,2,4.87,38,383,0x0000000000000000
06:36:48,118474,4156,4384259,7101269,13236655,0.5,12.9,97.0,2,4.86,38,383,0x0000000000000000
06:36:49,118468,4156,4384259,7101269,13236657,0.2,6.0,88.1,2,4.84,38,377,0x0000000000000000
06:36:50,118444,4156,4384259,7101269,13236657,0.1,5.8,97.0,2,4.88,38,377,0x0000000000000000
06:36:51,118366,4156,4384259,7101269,13236657,0.0,12.0,59.2,2,4.86,38,377,0x0000000000000000
06:36:52,118048,4156,4384259,7101269,13236657,0.1,6.9,45.0,2,4.86,38,383,0x0000000000000000
06:36:53,117783,4156,4384259,7101269,13236686,4.7,21.3,78.0,1,4.83,38,351,0x0000000000000000
06:36:54,109609,4156,4384259,7101269,13236892,26.8,6.3,91.1,1,7.12,39,2294,0x0000000000000000
06:36:55,82215,4155,4384259,7101269,13236892,0.0,7.0,100.0,4,10.37,39,2398,0x0000000000000000
06:36:56,54461,4155,4384259,7101269,13236892,0.0,6.1,100.0,4,10.23,39,2405,0x0000000000000000
06:36:57,39016,4155,4384259,7101269,13236903,38.2,5.9,65.3,4,10.23,39,2398,0x0000000000000000
06:36:58,38866,4155,4384259,7101269,13236904,137.2,8.4,100.0,1,10.29,39,2405,0x0000000000000000
06:36:59,38711,4155,4384259,7101269,13236904,139.5,7.5,100.0,3,10.53,39,2405,0x0000000000000000
06:37:00,38883,4155,4384259,7101269,13236908,133.4,7.5,100.0,3,10.48,39,2405,0x0000000000000000
06:37:01,38734,4155,4384259,7101269,13236908,134.8,7.8,99.0,3,10.52,39,2405,0x0000000000000000
06:37:02,38929,4155,4384259,7101269,13236910,128.5,7.8,100.0,3,10.47,39,2405,0x0000000000000000
06:37:03,38774,4155,4384259,7101269,13236912,136.8,8.3,100.0,3,10.49,39,2405,0x0000000000000000
06:37:04,38626,4155,4384259,7101269,13236912,132.8,7.7,100.0,3,10.48,39,2405,0x0000000000000000
06:37:05,38814,4155,4384259,7101269,13236917,133.2,7.8,100.0,3,10.51,39,2405,0x0000000000000000
06:37:06,38659,4155,4384259,7101269,13236917,133.2,7.6,100.0,3,10.49,39,2405,0x0000000000000000
06:37:07,38509,4155,4384259,7101269,13236917,129.0,7.6,100.0,3,10.52,39,2405,0x0000000000000000
06:37:08,38694,4155,4384259,7101269,13236922,131.8,8.3,100.0,3,10.50,39,2405,0x0000000000000000
06:37:09,38533,4155,4384259,7101269,13236922,135.5,7.6,99.0,3,10.58,39,2405,0x0000000000000000
06:37:10,38716,4155,4384259,7101269,13236926,132.4,7.9,100.0,3,10.53,39,2405,0x0000000000000000
06:37:11,38562,4155,4384259,7101269,13236926,132.8,7.5,100.0,3,10.54,39,2405,0x0000000000000000
06:37:12,38410,4155,4384259,7101269,13236926,133.8,7.5,100.0,3,10.54,40,2405,0x0000000000000000
06:37:13,38602,4155,4384259,7101269,13236930,132.0,8.2,100.0,3,10.55,40,2405,0x0000000000000000
06:37:14,38451,4155,4384259,7101269,13236930,133.5,7.6,100.0,3,10.56,40,2405,0x0000000000000000
06:37:15,38627,4155,4384259,7101269,13236934,130.0,7.6,100.0,3,10.58,40,2405,0x0000000000000000
06:37:16,38486,4155,4384259,7101269,13236934,135.8,7.7,99.0,3,10.59,40,2405,0x0000000000000000
06:37:17,38338,4155,4384259,7101269,13236934,131.0,7.6,100.0,4,10.64,40,2405,0x0000000000000000
06:37:18,38520,4155,4384261,7101269,13236940,132.5,8.2,100.0,4,10.61,40,2405,0x0000000000000000
06:37:19,38347,4155,4384261,7101269,13236941,134.8,7.7,100.0,4,10.60,40,2405,0x0000000000000000
06:37:20,38524,4155,4384261,7101269,13236945,128.9,7.6,100.0,4,10.58,40,2405,0x0000000000000000
06:37:21,38368,4155,4384261,7101269,13236945,133.0,7.6,100.0,4,10.61,40,2411,0x0000000000000000
06:37:22,38227,4155,4384261,7101269,13236945,132.0,7.5,100.0,4,10.62,40,2405,0x0000000000000000
06:37:23,38415,4155,4384261,7101269,13236949,134.9,8.2,100.0,4,10.57,40,2405,0x0000000000000000
06:37:24,38265,4155,4384261,7101269,13236949,132.0,7.6,100.0,4,10.65,40,2405,0x0000000000000000
06:37:25,38458,4155,4384261,7101269,13236953,129.7,7.8,99.0,4,10.63,40,2405,0x0000000000000000
06:37:26,38306,4155,4384261,7101269,13236953,134.5,7.5,100.0,3,10.61,40,2405,0x0000000000000000
06:37:27,38140,4155,4384261,7101269,13236953,136.0,7.8,100.0,4,10.65,40,2405,0x0000000000000000
06:37:28,38323,4155,4384261,7101269,13236959,132.3,8.3,100.0,3,10.63,40,2405,0x0000000000000000
06:37:29,38166,4155,4384261,7101269,13236959,138.0,7.4,100.0,3,10.64,40,2405,0x0000000000000000
06:37:30,38332,4155,4384261,7101269,13236963,135.2,7.4,100.0,4,10.64,40,2405,0x0000000000000000
06:37:31,38171,4155,4384261,7101269,13236963,140.8,7.5,100.0,3,10.65,40,2405,0x0000000000000000
06:37:32,38020,4155,4384261,7101269,13236963,133.5,7.6,99.0,4,10.64,40,2405,0x0000000000000000
06:37:33,38200,4155,4384261,7101269,13236969,132.1,8.2,100.0,3,10.61,40,2405,0x0000000000000000
06:37:34,38057,4155,4384261,7101269,13236969,133.5,7.9,100.0,4,10.62,40,2405,0x0000000000000000
06:37:35,38241,4155,4384261,7101269,13236973,132.2,7.8,100.0,3,10.63,40,2405,0x0000000000000000
06:37:36,38091,4155,4384261,7101269,13236973,138.8,7.7,100.0,3,10.62,40,2405,0x0000000000000000
06:37:37,37935,4155,4384261,7101269,13236973,138.2,8.0,100.0,4,10.63,40,2405,0x0000000000000000
06:37:38,38108,4155,4384261,7101269,13236977,135.7,8.3,100.0,3,10.67,40,2405,0x0000000000000000
06:37:39,37941,4155,4384261,7101269,13236977,141.2,7.8,100.0,4,10.65,40,2405,0x0000000000000000
06:37:40,38113,4155,4384261,7101269,13236981,133.4,7.6,99.0,4,10.66,40,2405,0x0000000000000000
06:37:41,37958,4155,4384261,7101269,13236981,137.0,7.8,100.0,4,10.67,40,2405,0x0000000000000000
06:37:42,37807,4155,4384261,7101269,13236981,135.0,7.9,100.0,4,10.65,40,2405,0x0000000000000000
06:37:43,37978,4155,4384261,7101269,13236985,136.2,8.3,100.0,4,10.65,40,2405,0x0000000000000000
06:37:44,37836,4155,4384261,7101269,13236985,133.8,7.8,100.0,4,10.69,40,2411,0x0000000000000000
06:37:45,38031,4155,4384261,7101269,13236989,129.0,7.8,100.0,4,10.67,40,2405,0x0000000000000000
06:37:46,37875,4155,4384261,7101269,13236989,132.5,7.7,100.0,3,10.63,40,2405,0x0000000000000000
06:37:47,37721,4155,4384261,7101269,13236989,132.0,7.5,100.0,3,10.64,40,2405,0x0000000000000000
06:37:48,37897,4155,4384261,7101269,13236995,132.2,8.5,99.0,3,10.67,40,2405,0x0000000000000000
06:37:49,37744,4155,4384262,7101269,13236996,143.0,7.9,100.0,4,10.71,40,2411,0x0000000000000000
06:37:50,37935,4155,4384262,7101269,13237000,132.2,7.9,100.0,4,10.67,40,2405,0x0000000000000000
06:37:51,37777,4155,4384262,7101269,13237000,137.0,7.6,100.0,3,10.63,40,2405,0x0000000000000000
06:37:52,37628,4155,4384262,7101269,13237000,135.0,7.7,100.0,4,10.67,40,2405,0x0000000000000000
06:37:53,37818,4155,4384262,7101269,13237004,136.5,8.2,100.0,3,10.65,40,2405,0x0000000000000000
06:37:54,37669,4155,4384262,7101269,13237004,133.8,7.5,100.0,4,10.64,40,2405,0x0000000000000000
06:37:55,37862,4155,4384262,7101269,13237008,133.2,7.8,100.0,3,10.63,40,2405,0x0000000000000000
06:37:56,37723,4155,4384262,7101269,13237008,134.0,7.8,99.0,3,10.64,40,2405,0x0000000000000000
06:37:57,37568,4155,4384262,7101269,13237008,133.0,7.8,100.0,3,10.66,40,2405,0x0000000000000000
06:37:58,37768,4155,4384262,7101269,13237012,130.0,8.3,100.0,3,10.65,40,2405,0x0000000000000000
06:37:59,37610,4155,4384262,7101269,13237012,137.8,7.9,100.0,4,10.70,40,2405,0x0000000000000000
06:38:00,37794,4155,4384262,7101269,13237014,127.4,7.6,100.0,3,10.68,40,2405,0x0000000000000000
06:38:01,37638,4155,4384262,7101269,13237016,128.8,7.5,100.0,4,10.68,40,2405,0x0000000000000000
06:38:02,37497,4155,4384262,7101269,13237016,130.5,7.5,100.0,4,10.67,40,2405,0x0000000000000000
06:38:03,37685,4155,4384262,7101269,13237023,132.0,8.2,100.0,4,10.68,40,2405,0x0000000000000000
06:38:04,37528,4155,4384262,7101269,13237023,131.8,7.8,100.0,3,10.64,40,2405,0x0000000000000000
06:38:05,37372,4155,4384262,7101269,13237023,135.2,7.8,100.0,4,10.68,40,2405,0x0000000000000000
06:38:06,37566,4155,4384262,7101269,13237027,134.7,7.6,99.0,4,10.69,40,2405,0x0000000000000000
06:38:07,37427,4155,4384262,7101269,13237027,133.5,7.7,100.0,3,10.71,40,2405,0x0000000000000000
06:38:08,37622,4155,4384262,7101269,13237031,133.7,8.3,100.0,4,10.73,40,2405,0x0000000000000000
06:38:09,37481,4155,4384262,7101269,13237031,139.0,7.7,100.0,4,10.69,40,2405,0x0000000000000000
06:38:10,37335,4155,4384262,7101269,13237031,138.5,7.7,100.0,3,10.66,40,2405,0x0000000000000000
06:38:11,37559,4155,4384262,7101269,13237035,132.2,7.7,100.0,4,10.68,40,2405,0x0000000000000000
06:38:12,37461,4155,4384262,7101269,13237035,134.8,7.6,100.0,4,10.71,40,2405,0x0000000000000000
06:38:13,37690,4155,4384262,7101269,13237040,133.2,8.6,100.0,3,10.69,41,2405,0x0000000000000000
06:38:14,37585,4155,4384262,7101269,13237040,134.8,7.8,99.0,4,10.67,41,2405,0x0000000000000000
06:38:15,37438,4155,4384262,7101269,13237040,134.2,7.5,100.0,4,10.66,41,2405,0x0000000000000000
06:38:16,37643,4155,4384263,7101269,13237045,128.7,7.8,100.0,4,10.67,41,2405,0x0000000000000000
06:38:17,37480,4155,4384263,7101269,13237045,132.2,7.6,100.0,4,10.67,41,2405,0x0000000000000000
06:38:18,37661,4155,4384263,7101269,13237049,133.0,8.2,100.0,4,10.71,41,2405,0x0000000000000000
06:38:19,37517,4155,4384263,7101269,13237049,138.8,7.8,100.0,3,10.66,41,2405,0x0000000000000000
06:38:20,37364,4155,4384263,7101269,13237049,132.5,7.7,100.0,4,10.67,41,2405,0x0000000000000000
06:38:21,37546,4155,4384263,7101269,13237053,129.7,7.7,100.0,4,10.65,41,2405,0x0000000000000000
06:38:22,37402,4155,4384263,7101269,13237053,131.2,7.5,100.0,3,10.70,41,2405,0x0000000000000000
06:38:23,37597,4155,4384263,7101269,13237058,128.2,8.2,99.0,4,10.70,41,2405,0x0000000000000000
06:38:24,37439,4155,4384263,7101269,13237058,135.5,7.6,100.0,4,10.68,41,2405,0x0000000000000000
06:38:25,37300,4155,4384263,7101269,13237058,132.0,7.9,100.0,3,10.68,41,2405,0x0000000000000000
06:38:26,37507,4155,4384263,7101269,13237062,132.0,7.7,100.0,4,10.72,41,2405,0x0000000000000000
06:38:27,37393,4155,4384263,7101269,13237062,136.2,7.8,100.0,3,10.72,41,2405,0x0000000000000000
06:38:28,37621,4155,4384263,7101269,13237066,132.7,8.5,100.0,4,10.73,41,2405,0x0000000000000000
06:38:29,37470,4155,4384263,7101269,13237067,142.8,7.7,100.0,3,10.73,41,2405,0x0000000000000000
06:38:30,37321,4155,4384263,7101269,13237067,136.0,7.6,100.0,4,10.72,41,2405,0x0000000000000000
06:38:31,37520,4155,4384263,7101269,13237071,132.7,7.8,99.0,4,10.71,41,2405,0x0000000000000000
06:38:32,37382,4155,4384263,7101269,13237071,137.2,7.8,100.0,4,10.71,41,2405,0x0000000000000000
06:38:33,37589,4155,4384263,7101269,13237076,134.5,8.2,100.0,3,10.74,41,2405,0x0000000000000000
06:38:34,37461,4155,4384263,7101269,13237076,136.2,8.0,100.0,4,10.70,41,2405,0x0000000000000000
06:38:35,37342,4155,4384263,7101269,13237076,130.0,7.7,100.0,4,10.71,41,2405,0x0000000000000000
06:38:36,37547,4155,4384263,7101269,13237080,132.4,7.6,100.0,4,10.68,41,2405,0x0000000000000000
06:38:37,37413,4155,4384263,7101269,13237080,131.2,7.8,100.0,4,10.72,41,2405,0x0000000000000000
06:38:38,37593,4155,4384263,7101269,13237085,132.5,8.2,100.0,3,10.72,41,2405,0x0000000000000000
06:38:39,37457,4155,4384263,7101269,13237085,134.0,7.7,100.0,3,10.71,41,2405,0x0000000000000000
06:38:40,37323,4155,4384263,7101269,13237085,131.0,8.0,100.0,4,10.69,41,2405,0x0000000000000000
06:38:41,37533,4155,4384263,7101269,13237089,130.2,7.6,100.0,4,10.69,41,2405,0x0000000000000000
06:38:42,37412,4155,4384263,7101269,13237090,136.5,8.1,99.0,4,10.67,41,2405,0x0000000000000000
06:38:43,37600,4155,4384263,7101269,13237094,139.0,8.2,100.0,4,10.74,41,2405,0x0000000000000000
06:38:44,37490,4155,4384263,7101269,13237095,133.8,7.7,100.0,3,10.69,41,2405,0x0000000000000000
06:38:45,37397,4154,4384318,7101269,13237120,139.2,8.7,100.0,3,10.71,41,2405,0x0000000000000000
06:38:46,37626,4154,4384318,7101269,13237124,130.4,7.6,100.0,3,10.69,41,2405,0x0000000000000000
06:38:47,37507,4154,4384318,7101269,13237124,135.0,7.9,100.0,4,10.68,41,2405,0x0000000000000000
06:38:48,37718,4154,4384318,7101269,13237128,135.5,8.5,100.0,4,10.73,41,2405,0x0000000000000000
06:38:49,37581,4154,4384318,7101269,13237129,137.2,7.9,100.0,3,10.72,41,2405,0x0000000000000000
06:38:50,37443,4154,4384318,7101269,13237129,131.5,7.6,99.0,4,10.71,41,2405,0x0000000000000000
06:38:51,37663,4154,4384318,7101269,13237133,127.7,7.6,100.0,4,10.73,41,2405,0x0000000000000000
06:38:52,37524,4154,4384318,7101269,13237133,135.6,7.9,100.0,3,10.72,41,2405,0x0000000000000000
06:38:53,37384,4154,4384318,7101269,13237133,139.1,8.4,100.0,4,10.76,41,2411,0x0000000000000000
06:38:54,37608,4154,4384318,7101269,13237137,130.6,7.8,100.0,3,10.72,41,2405,0x0000000000000000
06:38:55,37477,4154,4384318,7101269,13237137,135.8,7.8,100.0,4,10.70,41,2405,0x0000000000000000
06:38:56,37703,4154,4384318,7101269,13237141,127.4,7.8,100.0,4,10.70,41,2405,0x0000000000000000
06:38:57,37588,4154,4384318,7101269,13237141,135.2,7.7,100.0,3,10.69,41,2405,0x0000000000000000
06:38:58,37429,4154,4384318,7101269,13237141,136.2,8.4,100.0,4,10.75,41,2405,0x0000000000000000
06:38:59,37642,4154,4384318,7101269,13237145,128.9,7.7,99.0,4,10.71,41,2405,0x0000000000000000
06:39:00,37517,4154,4384318,7101269,13237145,131.2,7.5,100.0,4,10.71,41,2405,0x0000000000000000
06:39:01,37741,4154,4384318,7101269,13237149,128.2,7.6,100.0,4,10.72,41,2405,0x0000000000000000
06:39:02,37625,4154,4384318,7101269,13237149,133.2,7.5,100.0,4,10.72,41,2405,0x0000000000000000
06:39:03,37480,4154,4384318,7101269,13237149,146.2,8.4,100.0,4,10.75,41,2405,0x0000000000000000
06:39:04,37691,4154,4384318,7101269,13237153,135.2,7.8,100.0,4,10.78,41,2405,0x0000000000000000
06:39:05,37575,4154,4384318,7101269,13237153,133.0,7.8,100.0,4,10.72,41,2405,0x0000000000000000
06:39:06,37792,4154,4384318,7101269,13237157,130.0,7.7,100.0,3,10.72,41,2405,0x0000000000000000
06:39:07,37668,4154,4384318,7101269,13237157,134.5,7.8,99.0,4,10.69,41,2405,0x0000000000000000
06:39:08,37525,4154,4384318,7101269,13237158,137.8,8.3,100.0,4,10.77,41,2405,0x0000000000000000
06:39:09,37737,4154,4384318,7101269,13237162,144.7,7.6,100.0,4,10.73,41,2405,0x0000000000000000
06:39:10,37601,4154,4384318,7101269,13237162,145.0,7.5,100.0,4,10.75,41,2405,0x0000000000000000
06:39:11,37817,4154,4384318,7101269,13237166,129.9,7.8,100.0,4,10.74,41,2411,0x0000000000000000
06:39:12,37696,4154,4384318,7101269,13237166,138.5,7.7,100.0,3,10.73,41,2405,0x0000000000000000
06:39:13,37576,4154,4384318,7101269,13237166,135.2,8.2,100.0,4,10.76,41,2405,0x0000000000000000
06:39:14,37789,4154,4384318,7101269,13237170,134.9,7.8,100.0,4,10.75,41,2405,0x0000000000000000
06:39:15,37658,4154,4384318,7101269,13237170,139.5,7.6,100.0,4,10.75,41,2405,0x0000000000000000
06:39:16,37874,4154,4384318,7101269,13237174,132.5,7.6,99.0,4,10.73,41,2405,0x0000000000000000
06:39:17,37741,4154,4384318,7101269,13237174,138.0,7.7,100.0,4,10.72,41,2405,0x0000000000000000
06:39:18,37909,4154,4384318,7101269,13237177,139.4,8.3,100.0,4,10.76,41,2405,0x0000000000000000
06:39:19,37758,4154,4384318,7101269,13237178,138.0,7.6,100.0,3,10.72,41,2405,0x0000000000000000
06:39:20,37626,4154,4384318,7101269,13237178,137.5,7.7,100.0,4,10.68,41,2405,0x0000000000000000
06:39:21,37843,4154,4384318,7101269,13237182,130.7,7.7,100.0,3,10.73,41,2405,0x0000000000000000
06:39:22,37709,4154,4384318,7101269,13237182,139.0,7.7,100.0,4,10.73,41,2405,0x0000000000000000
06:39:23,37908,4154,4384318,7101269,13237186,137.0,8.3,100.0,4,10.74,41,2405,0x0000000000000000
06:39:24,37762,4154,4384318,7101269,13237186,134.0,7.6,100.0,4,10.71,41,2405,0x0000000000000000
06:39:25,37613,4154,4384318,7101269,13237186,136.8,7.8,99.0,4,10.74,41,2405,0x0000000000000000
06:39:26,37825,4154,4384318,7101269,13237190,130.9,7.6,100.0,4,10.76,41,2405,0x0000000000000000
06:39:27,37672,4154,4384318,7101269,13237190,132.2,7.6,100.0,4,10.73,41,2405,0x0000000000000000
06:39:28,37848,4154,4384318,7101269,13237192,133.2,8.2,100.0,3,10.75,41,2405,0x0000000000000000
06:39:29,37693,4154,4384318,7101269,13237194,135.3,7.7,100.0,3,10.70,41,2405,0x0000000000000000
06:39:30,37553,4154,4384318,7101269,13237194,132.2,7.6,100.0,3,10.72,41,2405,0x0000000000000000
06:39:31,37765,4154,4384318,7101269,13237198,127.4,7.5,100.0,3,10.71,41,2405,0x0000000000000000
06:39:32,37643,4154,4384318,7101269,13237198,136.0,7.3,100.0,3,10.69,41,2405,0x0000000000000000
06:39:33,37517,4154,4384318,7101269,13237198,135.0,8.0,100.0,4,10.75,41,2405,0x0000000000000000
06:39:34,37741,4154,4384318,7101269,13237202,133.7,7.8,99.0,4,10.72,41,2405,0x0000000000000000
06:39:35,37603,4154,4384318,7101269,13237202,136.2,7.5,100.0,4,10.73,41,2405,0x0000000000000000
06:39:36,37806,4154,4384318,7101269,13237206,135.4,7.6,100.0,4,10.77,41,2405,0x0000000000000000
06:39:37,37655,4154,4384318,7101269,13237206,136.8,7.7,100.0,4,10.73,41,2405,0x0000000000000000
06:39:38,37517,4154,4384318,7101269,13237206,136.3,8.1,100.0,4,10.76,41,2405,0x0000000000000000
06:39:39,37708,4154,4384318,7101269,13237210,134.4,7.8,100.0,4,10.74,41,2405,0x0000000000000000
06:39:40,37587,4154,4384318,7101269,13237210,137.2,7.7,100.0,4,10.74,41,2405,0x0000000000000000
06:39:41,37800,4154,4384318,7101269,13237214,131.5,7.7,100.0,4,10.74,41,2405,0x0000000000000000
06:39:42,37674,4154,4384318,7101269,13237214,136.2,7.8,100.0,4,10.74,41,2405,0x0000000000000000
06:39:43,37732,4154,4384318,7101269,13237215,140.9,8.4,100.0,4,10.76,41,2405,0x0000000000000000
06:39:44,37759,4154,4384318,7101269,13237218,133.8,7.8,99.0,3,10.76,41,2405,0x0000000000000000
06:39:45,37605,4154,4384318,7101269,13237218,132.8,7.7,100.0,4,10.74,41,2405,0x0000000000000000
06:39:46,37756,4154,4384318,7101269,13237222,130.7,8.6,100.0,4,10.76,41,2405,0x0000000000000000
06:39:47,37604,4154,4384318,7101269,13237222,137.5,8.0,100.0,4,10.73,41,2405,0x0000000000000000
06:39:48,37463,4154,4384318,7101269,13237222,139.8,9.1,100.0,4,10.80,42,2405,0x0000000000000000
06:39:49,37665,4154,4384319,7101269,13237230,133.1,8.2,100.0,3,10.77,41,2411,0x0000000000000000
06:39:50,37515,4154,4384319,7101269,13237230,132.8,7.6,100.0,3,10.76,42,2405,0x0000000000000000
06:39:51,37690,4154,4384319,7101269,13237234,129.0,7.4,100.0,4,10.74,41,2405,0x0000000000000000
06:39:52,37547,4154,4384319,7101269,13237234,133.0,7.6,100.0,4,10.76,42,2405,0x0000000000000000
06:39:53,37400,4154,4384319,7101269,13237234,134.2,8.3,100.0,4,10.74,42,2405,0x0000000000000000
06:39:54,37609,4154,4384319,7101269,13237238,127.7,7.8,99.0,3,10.70,42,2405,0x0000000000000000
06:39:55,37486,4154,4384319,7101269,13237238,131.8,7.7,100.0,4,10.72,42,2405,0x0000000000000000
06:39:56,37685,4154,4384319,7101269,13237242,128.7,7.5,100.0,3,10.75,42,2405,0x0000000000000000
06:39:57,37566,4154,4384319,7101269,13237242,132.0,7.6,100.0,4,10.74,42,2405,0x0000000000000000
06:39:58,37430,4154,4384319,7101269,13237243,140.3,8.9,100.0,4,10.78,42,2411,0x0000000000000000
06:39:59,37627,4154,4384319,7101269,13237247,130.0,7.7,100.0,3,10.76,42,2405,0x0000000000000000
06:40:00,37504,4154,4384319,7101269,13237247,130.2,7.7,100.0,3,10.75,42,2405,0x0000000000000000
06:40:01,37728,4154,4384319,7101269,13237251,125.9,7.8,100.0,4,10.75,42,2405,0x0000000000000000
06:40:02,37611,4154,4384319,7101269,13237251,131.8,7.7,100.0,4,10.73,42,2405,0x0000000000000000
06:40:03,37482,4154,4384319,7101269,13237251,138.2,8.4,100.0,4,10.77,42,2411,0x0000000000000000
06:40:04,37699,4154,4384319,7101269,13237255,131.5,7.9,99.0,4,10.80,42,2405,0x0000000000000000
06:40:05,37580,4154,4384319,7101269,13237255,134.5,8.2,100.0,4,10.77,42,2405,0x0000000000000000
06:40:06,37803,4154,4384319,7101269,13237259,134.2,7.6,100.0,4,10.77,42,2405,0x0000000000000000
06:40:07,37683,4154,4384319,7101269,13237259,133.2,7.5,100.0,3,10.74,42,2405,0x0000000000000000
06:40:08,37548,4154,4384319,7101269,13237259,135.8,8.2,100.0,4,10.77,42,2405,0x0000000000000000
06:40:09,37754,4154,4384319,7101269,13237263,130.2,7.8,100.0,4,10.71,42,2405,0x0000000000000000
06:40:10,37610,4154,4384319,7101269,13237263,130.5,7.6,100.0,3,10.77,42,2411,0x0000000000000000
06:40:11,37454,4154,4384319,7101269,13237263,128.8,7.8,100.0,3,10.74,42,2405,0x0000000000000000
06:40:12,37662,4154,4384319,7101269,13237267,125.9,7.7,99.0,4,10.71,42,2405,0x0000000000000000
06:40:13,37519,4154,4384319,7101269,13237268,136.8,8.4,100.0,4,10.74,42,2405,0x0000000000000000
06:40:14,37745,4154,4384319,7101269,13237272,129.0,7.8,100.0,4,10.77,42,2405,0x0000000000000000
