t,memavail_mib,swap_used_mib,pswpin,pswpout,pgmajfault,nvme_read_mib,cpu_pct,cpu_max_core_pct,gpu_util,gpu_w,gpu_c,sm_mhz,throttle
12:57:06,38089,4055,1146494,2669274,14942854,137.5,6.1,100.0,1,11.29,46,2411,0x0000000000000000
12:57:07,37938,4055,1146494,2669274,14942854,140.2,6.1,100.0,1,11.26,46,2411,0x0000000000000000
12:57:08,37810,4055,1146520,2669274,14942867,145.6,6.6,100.0,1,11.25,46,2411,0x0000000000000000
12:57:09,38019,4055,1146520,2669274,14942871,140.2,6.1,99.0,1,11.26,46,2411,0x0000000000000000
12:57:10,37873,4055,1146520,2669274,14942871,146.2,6.4,100.0,2,11.27,46,2411,0x0000000000000000
12:57:11,38070,4055,1146520,2669274,14942875,139.4,6.1,100.0,1,11.24,46,2411,0x0000000000000000
12:57:12,37940,4055,1146520,2669274,14942875,140.0,6.2,100.0,1,11.24,46,2411,0x0000000000000000
12:57:13,38143,4055,1146520,2669274,14942879,139.2,6.6,100.0,1,11.27,46,2411,0x0000000000000000
12:57:14,37992,4055,1146520,2669274,14942879,144.2,6.2,100.0,1,11.25,46,2411,0x0000000000000000
12:57:15,37853,4055,1146521,2669274,14942880,144.0,6.1,100.0,1,11.23,46,2411,0x0000000000000000
12:57:16,38064,4055,1146521,2669274,14942884,140.7,6.2,100.0,1,11.24,46,2411,0x0000000000000000
12:57:17,37921,4055,1146521,2669274,14942884,145.0,6.2,100.0,1,11.23,46,2411,0x0000000000000000
12:57:18,38089,4055,1146521,2669274,14942888,143.2,6.5,99.0,1,11.25,46,2411,0x0000000000000000
12:57:19,37928,4055,1146521,2669274,14942889,143.8,6.2,100.0,1,11.23,46,2411,0x0000000000000000
12:57:20,38114,4055,1146521,2669274,14942893,140.1,6.3,100.0,1,11.23,46,2411,0x0000000000000000
12:57:21,37978,4055,1146521,2669274,14942893,143.6,6.0,100.0,1,11.21,46,2411,0x0000000000000000
12:57:22,37842,4055,1146521,2669274,14942893,141.2,6.1,100.0,1,11.22,46,2411,0x0000000000000000
12:57:23,38046,4055,1146521,2669274,14942897,140.2,6.3,100.0,1,11.23,46,2411,0x0000000000000000
12:57:24,37889,4055,1146521,2669274,14942897,151.2,6.6,100.0,1,11.25,46,2411,0x0000000000000000
12:57:25,38061,4055,1146521,2669274,14942901,141.0,6.2,99.0,1,11.24,46,2411,0x0000000000000000
12:57:26,37913,4055,1146521,2669274,14942901,141.2,6.1,100.0,1,11.22,46,2411,0x0000000000000000
12:57:27,37774,4055,1146521,2669274,14942902,143.8,6.2,100.0,1,11.22,46,2411,0x0000000000000000
12:57:28,37972,4055,1146521,2669274,14942906,137.6,6.4,100.0,1,11.22,46,2411,0x0000000000000000
12:57:29,37842,4055,1146521,2669274,14942906,142.0,6.1,100.0,1,11.20,46,2411,0x0000000000000000
12:57:30,38004,4055,1146524,2669274,14942914,142.7,6.2,100.0,1,11.20,45,2411,0x0000000000000000
12:57:31,37837,4055,1146524,2669274,14942914,145.2,6.1,100.0,1,11.22,45,2411,0x0000000000000000
12:57:32,38041,4055,1146524,2669274,14942918,139.7,6.2,78.2,1,11.20,45,2411,0x0000000000000000
12:57:33,37905,4055,1146524,2669274,14942918,146.8,6.4,100.0,1,11.23,45,2411,0x0000000000000000
12:57:34,37750,4055,1146524,2669274,14942919,144.8,6.3,100.0,1,11.22,45,2411,0x0000000000000000
12:57:35,37943,4055,1146524,2669274,14942923,142.7,6.1,100.0,1,11.19,45,2411,0x0000000000000000
